SetNumber,URL,Description,DateAdded,DateModified
"2283-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000946.pdf","BI 3005/72+4*-2283","03/07/2011 00:00:00","08/06/2011 00:00:00"
"2504-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4644297.pdf","BI 3005/44 - 2504 1/2 V 29","22/01/2011 00:00:00","03/01/2011 00:00:00"
"2504-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4644299.pdf","BI 3005/44 - 2504 1/2 V 39","22/01/2011 00:00:00","03/01/2011 00:00:00"
"2504-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000593.pdf","BI 3005/44 - 2504 2/2 V29","13/08/2011 00:00:00","15/08/2011 00:00:00"
"2504-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000612.pdf","BI 3005/44 - 2504 2/2 V39","13/08/2011 00:00:00","15/08/2011 00:00:00"
"2505-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4642940.pdf","BI 3006/48 - 2505 1/2 V 39","22/01/2011 00:00:00","10/01/2011 00:00:00"
"2505-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4642939.pdf","BI 3006/48 - 2505 1/2 V29","22/01/2011 00:00:00","10/01/2011 00:00:00"
"2505-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000617.pdf","BI 3006/48 - 2505 2/2 V29","03/07/2011 00:00:00","21/06/2011 00:00:00"
"2505-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000620.pdf","BI 3006/48 - 2505 2/2 V39","03/07/2011 00:00:00","21/06/2011 00:00:00"
"2506-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6020855.pdf","BI 3005/60 - 2506 2/2 V29/39","03/02/2012 00:00:00","22/09/2020 00:00:00"
"2506-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6020904.pdf","BI 3005/60 - 2506 2/2 V29/39","03/02/2012 00:00:00","22/09/2020 00:00:00"
"2506-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4645944.pdf","BI 3005/60 - 2506 V 29/39 1/2","03/07/2011 00:00:00","22/09/2020 00:00:00"
"2506-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4645942.pdf","BI 3005/60 - 2506 V 29/39 1/2","02/06/2011 00:00:00","22/09/2020 00:00:00"
"2507-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4645949.pdf","BI 3005/60 - 2507 V29/39 1/3","03/07/2011 00:00:00","02/02/2011 00:00:00"
"2507-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4645946.pdf","BI 3005/60 - 2507 V29/39 1/3","02/06/2011 00:00:00","07/04/2011 00:00:00"
"2507-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4645947.pdf","BI 3016 80+4 - 2507 V29/39 2/3","02/06/2011 00:00:00","07/04/2011 00:00:00"
"2507-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4645950.pdf","BI 3016 80+4 - 2507 V29/39 2/3","03/07/2011 00:00:00","02/02/2011 00:00:00"
"2507-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6020902.pdf","BI 3016 80+4*- 2507 3/3 29/39","09/02/2012 00:00:00","08/02/2012 00:00:00"
"2507-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6020854.pdf","BI 3016 80+4*- 2507 3/3 29/39","09/02/2012 00:00:00","08/02/2012 00:00:00"
"2508-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000673.pdf","BI 3005/60 - 2508 V29/39","28/09/2011 00:00:00","27/09/2011 00:00:00"
"2508-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000773.pdf","BI 3005/60 - 2508 V29/39","28/09/2011 00:00:00","27/09/2011 00:00:00"
"2509-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000634.pdf","BI 3005/60 - 2509  V29","24/09/2011 00:00:00","23/09/2011 00:00:00"
"2509-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000637.pdf","BI 3005/60 - 2509 V39","24/09/2011 00:00:00","23/09/2011 00:00:00"
"2516-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4625525.pdf","BI 3001/16 - 2516 V 29","01/06/2012 00:00:00","22/01/2019 00:00:00"
"2516-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4625527.pdf","BI 3001/16 - 2516 V 39","01/01/2011 00:00:00","14/09/2010 00:00:00"
"2518-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000762.pdf","BI 3005/40 -  2518  V29","05/10/2011 00:00:00","04/10/2011 00:00:00"
"2518-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000763.pdf","BI 3005/40 -  2518 V39","05/10/2011 00:00:00","04/10/2011 00:00:00"
"2519-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000770.pdf","BI 3005/72+4*- 2519 V39","03/07/2011 00:00:00","20/06/2011 00:00:00"
"2520-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4637079.pdf","BI 3005/44 - 2520 V29 2/2","04/02/2011 00:00:00","29/01/2011 00:00:00"
"2520-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4644248.pdf","BI 3005/48 - 2520 V29 1/2","01/01/2011 00:00:00","13/12/2010 00:00:00"
"2521-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4646356.pdf","BI 3005/52 - 2521 V29/39 1/2","02/06/2011 00:00:00","02/02/2011 00:00:00"
"2521-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4646354.pdf","BI 3005/52 - 2521 V29/39 1/2","02/06/2011 00:00:00","07/04/2011 00:00:00"
"2521-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000657.pdf","BI 3005/72+4*- 2521 2/2 V29/39","25/08/2011 00:00:00","18/08/2011 00:00:00"
"2521-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6000659.pdf","BI 3005/72+4*- 2521 2/2 V29/39","25/08/2011 00:00:00","18/08/2011 00:00:00"
"2536-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4115715.pdf","BUILD.INSTR. FOR 2536 SHELL-IN","01/01/2010 00:00:00","07/11/2002 00:00:00"
"2539-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4115718.pdf","BUILD. INSTR. FOR 2539SHELL-IN","01/01/2010 00:00:00","07/11/2002 00:00:00"
"2774-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4125016.pdf","BUILD.INST. FOR 2774","01/01/2010 00:00:00","18/01/2002 00:00:00"
"2854-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4117894.pdf","BUILDINGINSTR.FOR 2854-1 IN","01/01/2010 00:00:00","08/11/2002 00:00:00"
"2854-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4117895.pdf","BUILDINGINSTR.FOR 2854-2 IN","01/01/2010 00:00:00","08/11/2002 00:00:00"
"2880-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4111800.pdf","BUILDING INSTR. ITEM 2880","01/01/2010 00:00:00","07/11/2002 00:00:00"
"2890-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4115655.pdf","BUILDINGINSTRUCTION FOR 2890","01/01/2010 00:00:00","07/11/2002 00:00:00"
"2928-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4298315.pdf","BUILDING INSTRUC, 2/2 ART.2928","01/01/2010 00:00:00","25/10/2005 00:00:00"
"2928-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4298310.pdf","BUILDING INSTRUC.,1/2 ART.2928","01/01/2010 00:00:00","25/10/2005 00:00:00"
"2962-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120627.pdf","BUILDING INSTR. FOR 2962","01/01/2010 00:00:00","18/01/2002 00:00:00"
"2963-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120847.pdf","BUILDING INSTR. FOR 2963","01/01/2010 00:00:00","18/01/2002 00:00:00"
"2964-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120855.pdf","BUILDING INSTR. FOR 2964","01/01/2010 00:00:00","18/01/2002 00:00:00"
"2965-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120930.pdf","BUILDING INSTR. FOR 2965","01/01/2010 00:00:00","18/01/2002 00:00:00"
"2995-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120526.pdf","BUILDING INSTR. FOR 2995","01/01/2010 00:00:00","18/01/2002 00:00:00"
"2996-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120527.pdf","BUILDING INSTR. FOR 2996","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3017-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4118034.pdf","BUILDING INSTR. FOR 3017","01/01/2010 00:00:00","09/11/2002 00:00:00"
"3019-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4118036.pdf","BUILDING INSTR. FOR 3019","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3039-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4123654.pdf","BUILDING INSTR. FOR 3039 US","01/01/2010 00:00:00","06/11/2002 00:00:00"
"3050-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4124852.pdf","BUILD INST. FOR 3050","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3051-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4128424.pdf","BUILDING INST. FOR 3051","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3052-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4124881.pdf","BUILDING INST. FOR 3052","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3053-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4124908.pdf","BUILDING INST. FOR 3053","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3061-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6001956.pdf","BI 3005/64 - 3061 V29","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3061-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6001958.pdf","BI 3005/64 - 3061 V39","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3063-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014454.pdf","BI 3004 60/ 3063 V29/V39","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3063-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014459.pdf","BI 3004 60/ 3063 V39/V29","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3065-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006114.pdf","BI 3004 60/3065 V29","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3065-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006116.pdf","BI 3004 60/3065 V39","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3075-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4127823.pdf","BUILD.INST. FOR 3075 IN","01/01/2010 00:00:00","18/01/2002 00:00:00"
"3112-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120949.pdf","BUILDING INSTR. FOR 3112","01/01/2010 00:00:00","03/11/2002 00:00:00"
"3114-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120950.pdf","BUILDING INSTR. FOR 3114","01/01/2010 00:00:00","03/11/2002 00:00:00"
"3115-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120951.pdf","BUILDING INSTR. FOR 3115","01/01/2010 00:00:00","03/11/2002 00:00:00"
"3117-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120953.pdf","BUILDING INSTR. FOR 3117","01/01/2010 00:00:00","08/11/2002 00:00:00"
"3118-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120954.pdf","BUILDING INSTR. FOR 3118","01/01/2010 00:00:00","08/11/2002 00:00:00"
"3119-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4120955.pdf","BUILDING INSTR. FOR 3119","01/01/2010 00:00:00","03/11/2002 00:00:00"
"3123-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4164084.pdf","BUILDING INSTRUCTION 3123 IN","01/01/2010 00:00:00","02/10/2002 00:00:00"
"3124-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4164085.pdf","BUILDING INSTRUCTION 3124 IN","01/01/2010 00:00:00","04/11/2002 00:00:00"
"3142-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4129340.pdf","BUILD.INST FOR 3142","01/01/2010 00:00:00","03/11/2002 00:00:00"
"3143-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4129328.pdf","BUILD.INST. FOR 3143","01/01/2010 00:00:00","05/11/2002 00:00:00"
"3144-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4129329.pdf","BUILD. INST. FOR 3144","01/01/2010 00:00:00","05/11/2002 00:00:00"
"3148-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4132568.pdf","BUILDING INST. FOR 3148 IN","01/01/2010 00:00:00","02/10/2002 00:00:00"
"3149-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4133273.pdf","BUILD.INST FOR 3149 IN","01/01/2010 00:00:00","02/10/2002 00:00:00"
"3150-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4133274.pdf","BUILD.INST. FOR 3150 IN","01/01/2010 00:00:00","02/10/2002 00:00:00"
"3151-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4133276.pdf","BUILD.INST FOR 3151 IN","01/01/2010 00:00:00","02/10/2002 00:00:00"
"3152-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4132576.pdf","BUILD.INST. FOR 3152 IN","01/01/2010 00:00:00","06/11/2002 00:00:00"
"3159-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4133277.pdf","BUILD.INST. FOR 3159 IN","01/01/2010 00:00:00","02/10/2002 00:00:00"
"3177-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584500.pdf","BI 3001/16 - 3177 V. 39","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6012190.pdf","BI 3001/16 - 3178 V. 39 1/2","11/05/2012 00:00:00","09/05/2012 00:00:00"
"3178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6012188.pdf","BI 3001/16 - 3178 V.29 1/2","11/05/2012 00:00:00","09/05/2012 00:00:00"
"3178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584658.pdf","BI 3003/24 - 3178 V. 39 2/2","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3178-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584657.pdf","BI 3003/24 - 3178 V.29 2/2","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3179-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584643.pdf","BI 3002/32- 3179 V. 29","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3179-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584645.pdf","BI 3002/32- 3179 V. 39","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3180-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584650.pdf","BI 3004/56 - 3180 V. 39","02/04/2010 00:00:00","03/09/2009 00:00:00"
"3180-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584648.pdf","BI 3004/56 - 3180 V.29","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584662.pdf","BI 3005/60 - 3181 V. 29 2/2","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4584663.pdf","BI 3005/60 - 3181 V. 39 2/2","02/04/2010 00:00:00","03/09/2009 00:00:00"
"3181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4587232.pdf","BI 3010/24 - 3181 V.29 1/2","01/01/2010 00:00:00","03/09/2009 00:00:00"
"3181-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4587233.pdf","BI 3010/24 - 3181 V.39 1/2","02/04/2010 00:00:00","03/09/2009 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4585187.pdf","BI 3002/24 - 3182 V.29 4/4","01/01/2010 00:00:00","29/09/2009 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4626061.pdf","BI 3002/24 - 3182 V.39 4/4","09/11/2011 00:00:00","11/11/2011 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6012191.pdf","BI 3004/32 - 3182 V. 29 1/4","09/11/2011 00:00:00","11/11/2011 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6012192.pdf","BI 3004/32 - 3182 V. 39 1/4","09/11/2011 00:00:00","11/11/2011 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4590067.pdf","BI 3004/32 - 3182 V. 39 1/4","01/01/2010 00:00:00","12/10/2009 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4598417.pdf","BI 3006/64 - 3182 V.29 3/4","10/02/2010 00:00:00","09/02/2010 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4626125.pdf","BI 3006/64 - 3182 V.39 3/4","09/11/2011 00:00:00","11/11/2011 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4585189.pdf","BI 3009/60+4 - 3182 V.29 2/4","01/01/2010 00:00:00","06/04/2010 00:00:00"
"3182-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4626062.pdf","BI 3009/60+4 - 3182 V.39 2/4","09/11/2011 00:00:00","11/11/2011 00:00:00"
"3183-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006117.pdf","BI 3004/40 -3183 V29","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3183-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006118.pdf","BI 3004/40 -3183 V39","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3184-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014698.pdf","BI 3004/24 - 3184 V29/V39 BOOK 1","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3184-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014699.pdf","BI 3004/24 - 3184 V39/V29 BOOK 1","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3184-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014701.pdf","BI 3004/64+4-65*- 3184 V29/V39 BOOK 2","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3184-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014702.pdf","BI 3004/64+4-65*- 3184 V39/V29 BOOK 2","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6029678.pdf","BI 3004/68+4*- 3185 V29/V39 1/3","01/06/2012 00:00:00","03/05/2012 00:00:00"
"3185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6029679.pdf","BI 3004/68+4*- 3185 V39/V29 1/3","01/06/2012 00:00:00","03/05/2012 00:00:00"
"3185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014705.pdf","BI 3005/80+4*- 3185 V29/V39 2/3","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014707.pdf","BI 3005/80+4*- 3185 V29/V39 3/3","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014706.pdf","BI 3005/80+4*- 3185 V39/V29 2/3","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3185-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014708.pdf","BI 3005/80+4*- 3185 V39/V29 3/3","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3186-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014461.pdf","BI 3004/68+4*- 3186 V29/V39","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3186-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6014462.pdf","BI 3004/68+4*- 3186 V39/V29","01/06/2012 00:00:00","06/03/2012 00:00:00"
"3187-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006120.pdf","BI 3005/60 -3187 V29","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3187-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006125.pdf","BI 3005/60 -3187 V39","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3188-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006127.pdf","BI 3005/80+4*-3188 V29","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3188-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6006128.pdf","BI 3005/80+4*-3188 V39","01/01/2012 00:00:00","06/09/2011 00:00:00"
"3189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6029680.pdf","BI 3004/80+4*- 3189 V29/V39 BOOK 1","01/06/2012 00:00:00","03/05/2012 00:00:00"
"3189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6029681.pdf","BI 3004/80+4*- 3189 V39/V29 BOOK 1","01/06/2012 00:00:00","03/05/2012 00:00:00"
"3189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6045330.pdf","BI 3017 / 48 - 65g, 3189 V29 BOOK 2","03/10/2012 00:00:00","12/11/2012 00:00:00"
"3189-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/6045331.pdf","BI 3017 / 48 - 65g, 3189 V39 BOOK 2","03/10/2012 00:00:00","12/11/2012 00:00:00"
"3193-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4278094.pdf","BUILDING INSTRUCTION, 3193","01/01/2010 00:00:00","14/04/2005 00:00:00"
"3219-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4193299.pdf","BUILDING INSTRUCTION 3219","01/01/2010 00:00:00","12/03/2003 00:00:00"
"3221-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4597391.pdf","BI 3005/60 - 3221 V. 29","01/06/2010 00:00:00","05/03/2010 00:00:00"
"3221-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4597394.pdf","BI 3005/60 - 3221 V. 39","01/06/2010 00:00:00","05/03/2010 00:00:00"
"3222-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4586731.pdf","BI 3004/32 - 3222 V. 39 1/2","05/06/2010 00:00:00","29/09/2009 00:00:00"
"3222-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4586730.pdf","BI 3004/32 - 3222 V.29 1/2","01/01/2010 00:00:00","29/09/2009 00:00:00"
"3222-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4589987.pdf","BI 3005/56-3222 V.29 2/2","01/01/2010 00:00:00","29/09/2009 00:00:00"
"3222-1","https://www.lego.com/cdn/product-assets/product.bi.core.pdf/4589988.pdf","BI 3005/56-3222 V.39 2/2","05/06/2010 00:00:00","29/09/2009 00:00:00"
